id,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_current,Medium,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_stage,Out,NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,tide_height,2.7432,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P02/current/MBAN/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,eventRemarks,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",NA,NA,NA,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,salinity_ppt,31,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,http://vocab.nerc.ac.uk/collection/P01/current/ASLTZZ01/,parts per thousand,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO1_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DO2_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,DOavg_ppm,7.2,http://vocab.nerc.ac.uk/collection/P06/current/UPPM/,http://vocab.nerc.ac.uk/collection/P02/current/DOXY/,ppm,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,transparency_depth_mean,3.37,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,http://vocab.nerc.ac.uk/collection/P01/current/SECCSDNX/,meters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,air_temp,9,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_temp,11.5,http://vocab.nerc.ac.uk/collection/P06/current/UPAA/,http://vocab.nerc.ac.uk/collection/P25/current/WTEMP/,Celsius,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,weather,Partly Cloudy,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,rainfall_mm,9.398,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/A05/current/EV_RAIN/,millimeters,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,wind_speed_knots,10,NA,NA,knots,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,water_surface,Ripple,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,dimensionless,NA
